ID,acousticness_norm,danceability_norm,energy_norm,tempo_norm,valence_norm,instrumentalness_norm,liveness_norm,loudness_norm,speechiness_norm
5162,0.922690293,0.389195149,0.404643978,0.500635312,0.039568345,0.871485944,0.092819615,0.610938291,0.045788337
5166,0.719877814,0.679162073,0.378496585,0.711318723,0.316546763,0.007299197,0.119673088,0.814849647,0.039092873
5168,0.996987933,0.334068357,0.12305667,0.564300533,0.034121274,0.927710843,0.10566258,0.515782874,0.059935205
5176,0.995983911,0.162072767,0.035462904,0.304788175,0.054367934,0.861445783,0.065032107,0.470785406,0.041576674
5181,0.890561583,0.152149945,0.185408146,0.437418276,0.038643371,0.986947791,0.1558669,0.628903518,0.034233261
5186,0.934738559,0.197353914,0.042904855,0.379916739,0.040904419,0.962851406,0.092819615,0.390460344,0.03887689
5197,0.899597783,0.352811466,0.089567894,0.535011482,0.075231244,0.951807229,0.093987157,0.45359184,0.041360691
5200,0.782127188,0.356119074,0.197476173,0.630599411,0.066289825,0.915662651,0.092819615,0.504810823,0.039416847
5227,0.038146758,0.61631753,0.459955771,0.725947077,0.616649538,0.62751004,0.053590193,0.796570933,0.034665227
5232,0.416663117,0.170893054,0.066336941,0.412684991,0.056012333,0.639558233,0.274956217,0.450794569,0.049028078
5234,0.959839113,0.144432194,0.06573354,0.318229073,0.028263104,0.854417671,0.091652072,0.410499409,0.052807775
5249,0.96787129,0.57662624,0.10394896,0.461680274,0.142857143,0.832329317,0.092819615,0.653017917,0.038336933
5254,0.888553539,0.41014333,0.082930479,0.33411881,0.040698869,0.886546185,0.14068885,0.52173913,0.043088553
5257,0.015857466,0.754134509,0.949716552,0.489804971,0.567317575,0.001425703,0.081144191,0.932117968,0.082073434
5270,0.979919557,0.534729879,0.041195217,0.523136918,0.288797533,1.02E-05,0.038178634,0.6250211,0.04600432
5274,0.376502231,0.62954796,0.341286834,0.508647178,0.502569373,0.762048193,0.093987157,0.578649111,0.080237581
5278,0.677708882,0.197353914,0.295026062,0.398366208,0.511819116,0.00024498,0.084646818,0.701849574,0.033153348
5285,0.060837659,0.44983462,0.439842392,0.448544326,0.068242549,0.837349398,0.117338004,0.772094818,0.040928726
5288,0.996987933,0.246968026,0.216583883,0.702576827,0.170606372,0.057128514,0.0510216,0.745834238,0.043736501
5290,0.973895424,0.250275634,0.084338416,0.305790814,0.040184995,0.93875502,0.100992411,0.519255347,0.038012959
5291,0.039953998,0.128996692,0.21054987,0.777548295,0.036896197,0.841365462,0.061295972,0.542067569,0.042548596
5293,0.042062445,0.509371555,0.820990926,0.647293108,0.276464543,0.226907631,0.318155283,0.792133883,0.049352052
5307,0.003036103,0.340683572,0.737520403,0.370338541,0.416238438,0.006807229,0.417396381,0.855193036,0.054643629
5314,0.90762996,0.650496141,0.153226739,0.601883297,0.649537513,0,0.151196731,0.496877185,0.453563715
5316,0.904617894,0.084895259,0.180379801,0.375402557,0.02692703,0.62751004,0.124343257,0.536907087,0.046976242
5317,0.092665162,0.154355017,0.094797373,0.651141945,0.02713258,0.936746988,0.061295972,0.52617618,0.04524838
5320,0.928714426,0.186328556,0.06704091,0.528492023,0.038643371,0.737951807,0.079626386,0.436615303,0.048488121
5322,0.228910971,0.767364939,0.511244887,0.475601698,0.896197328,2.98E-06,0.099824869,0.673394584,0.113390929
5324,0.924698337,0.173098126,0.349332186,0.369340523,0.04717369,0.835341365,0.100992411,0.788275579,0.040712743
5333,0.813251876,0.298787211,0.026512451,0.344995356,0.038437821,0.925702811,0.074722709,0.258337553,0.050323974
5363,0.84738863,0.345093716,0.2970374,0.500787787,0.154162384,0.006656627,0.50729714,0.712604596,0.040712743
5365,0.762046745,0.197353914,0.03043456,0.469770687,0.032887975,0.86746988,0.243432574,0.370276592,0.044708423
5367,0.969879335,0.228224917,0.10394896,0.500145544,0.036793422,0.956827309,0.064915353,0.557958957,0.039200864
5377,0.704817481,0.729878721,0.434814047,0.577039121,0.993833505,0,0.137186223,0.793508404,0.040604752
5381,0.763050767,0.704520397,0.616840128,0.43838395,0.625899281,0.654618474,0.023350846,0.74491789,0.070950324
5383,0.885541472,0.209481808,0.231668918,0.63181459,0.039054471,0.878514056,0.064915353,0.631941933,0.047192225
5389,0.763050767,0.574421169,0.256810642,0.517463002,0.130524152,0.720883534,0.083129013,0.591936145,0.042980562
5390,0.972891401,0.207276736,0.135124698,0.442648628,0.071223022,0.90060241,0.09048453,0.636210181,0.033909287
5394,0.832328297,0.153252481,0.358383206,0.651594749,0.030935252,0.906626506,0.606538237,0.787479804,0.034233261
5397,0.865461029,0.418963616,0.265861662,0.739434179,0.039979445,0.895582329,0.096322242,0.406158817,0.080453564
5446,0.128508754,0.375964719,0.484091826,0.832476239,0.098972251,0.927710843,0.119673088,0.745641322,0.05475162
5447,0.982931623,0.466372657,0.309105427,0.540468237,0.210688592,0.918674699,0.115002919,0.81453616,0.032613391
5450,0.671684749,0.199558986,0.197476173,0.56692033,0.085611511,0.813253012,0.116170461,0.622874919,0.042980562
5455,0.895581694,0.298787211,0.13311336,0.357599952,0.158273381,0.266064257,0.106830123,0.617690323,0.037257019
5457,0.905621916,0.487320838,0.432802709,0.370888374,0.367934224,0.546184739,0.62288383,0.710289614,0.07462203
5459,0.359433854,0.633958104,0.360394544,0.657398038,0.521068859,0.936746988,0.17571512,0.699486363,0.03174946
5466,0.987951734,0.632855568,0.003522858,0.777243345,0.157245632,0.848393574,0.092819615,0.458270033,0.038228942
5483,0.908633982,0.175303197,0.090573563,0.406904805,0.031963001,0.908634538,0.043432574,0.550435265,0.043520518
5497,0.936746603,0.130099228,0.034457235,0.31217628,0.035560123,0.547188755,0.086981903,0.531457233,0.049460043
5512,0.968875313,0.1323043,0.249770959,0.374450744,0.07327852,0.868473896,0.305312318,0.618052039,0.036393089
5518,0.003307189,0.779492834,0.608794776,0.549907822,0.950668037,0.875502008,0.084646818,0.839301647,0.030021598
5519,0.809235787,0.691289967,0.203510187,0.558594273,0.404933196,0.77811245,0.098657326,0.609250283,0.047408207
5527,0.782127188,0.313120176,0.115011319,0.531476835,0.038232271,0.918674699,0.052072388,0.44416311,0.039308855
5528,0.920682248,0.203969129,0.032345331,0.556986356,0.036485098,0.915662651,0.109165207,0.51575876,0.049568035
5538,0.862448962,0.331863286,0.16227776,0.416427558,0.036793422,0.929718876,0.096322242,0.505871856,0.039524838
5549,0.994979889,0.368246968,0.285975041,0.420770784,0.039568345,0.937751004,0.132516054,0.619305988,0.051943844
5559,0.897589738,0.681367144,0.274912683,0.673583485,0.304213772,0.095582329,0.089316988,0.690081748,0.054535637
5564,0.844376563,0.189636163,0.185408146,0.263666145,0.030010277,0.913654618,0.095154699,0.572933999,0.051727862
5573,0.438751605,0.690187431,0.649021534,0.739327909,0.603288798,0.949799197,0.173380035,0.78263281,0.047948164
5575,0.828312208,0.714443219,0.269884338,0.646826442,0.297019527,0.897590361,0.040396964,0.52217319,0.050107991
5583,0.129512776,0.128996692,0.011930251,0.348178848,0.0327852,0.840361446,0.141856392,0.199739564,0.039308855
5584,0.521081423,0.363836825,0.513256225,0.900660263,0.036485098,0.871485944,0.234092236,0.615544141,0.042008639
5585,0.611443419,0.33076075,0.395592958,0.361873871,0.22713258,0.918674699,0.107997665,0.568906894,0.033477322
5588,0.958835091,0.081808159,0.014243289,0.815191125,0.025179856,0.890562249,0.062813777,0.288408209,0.050863931
5589,0.165657574,0.840132304,0.794843533,0.415960892,0.877697842,1.27E-05,0.028371278,0.952952808,0.091144708
5590,0.977911512,0.218302095,0.245748283,0.50387425,0.048201439,0.904618474,0.064448336,0.660469266,0.042116631
5593,0.940762692,0.169790518,0.120039664,0.336230357,0.036998972,0.893574297,0.076474022,0.558513588,0.039848812
5597,0.951806936,0.177508269,0.276924021,0.600330824,0.031346351,0.232931727,0.083479276,0.866960862,0.044276458
5611,0.829316231,0.22491731,0.141158712,0.449546965,0.04655704,0.071787149,0.098657326,0.557790157,0.045788337
5613,0.992971845,0.167585447,0.072572089,0.483461089,0.034635149,0.927710843,0.098657326,0.565410306,0.046544276
5614,0.038347563,0.454244763,0.343298172,0.349860693,0.18705036,0.385542169,0.164039696,0.72068292,0.028401728
5618,0.768070878,0.736493936,0.41268933,0.512385124,0.396711202,0.000174699,0.109165207,0.790325303,0.033585313
5621,0.974899446,0.21168688,0.091880933,0.266507723,0.039260021,0.93875502,0.080910683,0.488196002,0.045140389
5654,0.96285118,0.278941566,0.06704091,0.336595373,0.257965057,0.000509036,0.055691769,0.616147001,0.039416847
5705,0.994979889,0.136714443,0.03787651,0.442195824,0.040904419,0.932730924,0.103327496,0.473389761,0.03812095
5712,0.759034678,0.493936053,0.432802709,0.450993166,0.596094553,1.50E-05,0.123175715,0.808049386,0.027969762
5715,0.871485162,0.501653804,0.361400213,0.56886092,0.092291881,0.887550201,0.093987157,0.723142588,0.072678186
5718,0.900601805,0.305402426,0.059096125,0.4835766,0.042754368,0.936746988,0.102159953,0.540548361,0.034557235
5719,0.703813459,0.105292172,0.117022657,0.374118071,0.038643371,0.874497992,0.09048453,0.69381948,0.042332613
5724,0.952810958,0.128996692,0.323184793,0.83829801,0.03946557,0.890562249,0.111500292,0.520002894,0.066414687
5726,0.94477878,0.228224917,0.222617897,0.609844337,0.038129496,0.913654618,0.126678342,0.488750633,0.048164147
5747,0.410638984,0.474090408,0.714390017,0.343729352,0.739979445,0.000996988,0.11033275,0.809978538,0.093304536
5752,0.777107078,0.200661521,0.02198694,0.388399891,0.032374101,0.824297189,0.089316988,0.236296993,0.045788337
5759,0.978915534,0.407938258,0.137136036,0.508249819,0.524152107,0.903614458,0.089316988,0.497648846,0.043412527
5768,0.609435375,0.604189636,0.233680256,0.683785445,0.130524152,0.893574297,0.071336836,0.646362343,0.035853132
5770,0.700801392,0.474090408,0.296031731,0.341978201,0.163412127,0.571285141,0.230589609,0.697870699,0.030561555
5776,0.020777175,0.678059537,0.896416098,0.729412417,0.539568345,0.00096988,0.179217747,0.918348646,0.050431965
5795,0.461844115,0.093495039,0.361400213,0.247332844,0.034840699,0.962851406,0.30647986,0.697967156,0.039524838
5796,0.598391131,0.142227122,0.288992048,0.436364812,0.31963001,0.959839357,0.374197315,0.601099617,0.038012959
5799,0.995983911,0.229327453,0.002929514,0.31095648,0.039362795,0.871485944,0.136018681,0.630278039,0.046760259
5800,0.858432874,0.639470783,0.379502254,0.497433338,0.441932169,0.955823293,0.750145943,0.770720297,0.03812095
5806,0.951806936,0.325248071,0.260833317,0.508235957,0.072456321,0.925702811,0.106830123,0.634112228,0.040172786
5813,0.003879481,0.823594267,0.568568018,0.526283446,0.796505653,0.763052209,0.255107998,0.588994188,0.049892009
5829,0.071480294,0.873208379,0.503199536,0.646687828,0.156217883,0.000133534,0.09048453,0.908847573,0.169546436
5838,0.104412222,0.405733186,0.500182529,0.450863794,0.040596095,0.817269076,0.075423234,0.601943621,0.047948164
5845,0.981927601,0.315325248,0.083031046,0.622559823,0.134635149,0.789156627,0.111500292,0.413224336,0.044060475
5856,0.949798891,0.203969129,0.204515856,0.550027954,0.031038027,0.699799197,0.078108581,0.622754347,0.052915767
5862,0.680720949,0.384785006,0.049743404,0.533024687,0.119218911,0.325301205,0.104495038,0.509561359,0.045032397
5877,0.680720949,0.723263506,0.356371868,0.554491311,0.17368962,0.927710843,0.075656743,0.646097085,0.034017279
5878,0.363449942,0.446527012,0.529346929,0.755827546,0.625899281,0.005843373,0.150029189,0.766427934,0.040172786
5890,0.727909991,0.094928335,0.081120275,0.397760929,0.123329908,0.899598394,0.091652072,0.596011478,0.040928726
5903,0.637547996,0.518191841,0.377490916,0.660978889,0.163412127,0.866465863,0.138353765,0.654271866,0.044384449
5918,0.079813678,0.498346196,0.525324253,0.356075202,0.095066804,0.939759036,0.327495622,0.776893583,0.036933045
5920,0.237947171,0.524807056,0.791826526,0.416145711,0.766700925,2.50E-05,0.09048453,0.925365936,0.048164147
5924,0.938754647,0.167585447,0.027719253,0.636624482,0.040596095,0.955823293,0.100992411,0.132243363,0.052483801
5929,0.885541472,0.689084895,0.095400774,0.401304816,0.383350462,0,0.099824869,0.681858738,0.543196544
5934,0.152605286,0.181918412,0.53739228,0.327442256,0.038232271,0.835341365,0.068534734,0.808628132,0.057559395
5940,0.94477878,0.262403528,0.251782297,0.332834324,0.049640288,0.954819277,0.076474022,0.751911066,0.037365011
5948,1,0.170893054,0.057386488,0.30810104,0.246659815,0.909638554,0.138353765,0.376353421,0.044168467
5958,0.590358953,0.564498346,0.447887743,0.719991314,0.115107914,0.809236948,0.096322242,0.407919169,0.074730022
5962,0.963855202,0.231532525,0.161272091,0.302325474,0.066084275,0.540160643,0.100992411,0.552147387,0.037149028
5970,0.528109579,0.152149945,0.092484334,0.351293034,0.030935252,0.940763052,0.047869235,0.591381514,0.048596112
5979,0.986947712,0.378169791,0.193453497,0.610246316,0.405960946,0.935742972,0.152364273,0.623333092,0.037796976
5982,0.991967823,0.428886439,0.08484125,0.314602017,0.073175745,0.928714859,0.103327496,0.471991126,0.057559395
5984,0.997991956,0.363836825,0.004669321,0.205702563,0.094964029,0.909638554,0.058260362,0.302442789,0.052807775
5992,0.42268725,0.082249173,0.228651911,0.815833368,0.034943474,0.975903614,0.102159953,0.645445996,0.042656587
5997,0.568270466,0.155457552,0.299048738,0.375009818,0.045632066,0.924698795,0.681260946,0.744122115,0.033477322
6012,0.590358953,0.275633958,0.224629235,0.932698483,0.052929085,0.976907631,0.079859895,0.58774024,0.037904968
6015,0.901605827,0.392502756,0.260833317,0.960060805,0.039157246,0.72188755,0.059894921,0.679399069,0.031209503
6027,0.926706381,0.725468578,0.131102022,0.605977018,0.159301131,0.906626506,0.136018681,0.681038848,0.042440605
6028,0.606423308,0.360529217,0.197476173,0.386001876,0.150051387,0.968875502,0.043666083,0.638983337,0.051511879
6032,0.438751605,0.194046307,0.018165398,0.309958462,0.039362795,0.051706827,0.034442499,0.484434156,0.038660907
6046,0.919678226,0.371554576,0.197476173,0.656067348,0.035149024,0.957831325,0.10566258,0.436494731,0.043736501
6050,0.124492665,0.487320838,0.122051001,0.444228823,0.034943474,0.87248996,0.096322242,0.51071885,0.041036717
6061,0.950802914,0.809261301,0.132107691,0.406313387,0.341212744,0.925702811,0.089316988,0.71586004,0.043520518
6073,0.115456466,0.778390298,0.726458044,0.64762116,0.765673176,4.27E-05,0.200233508,0.850635414,0.42224622
6081,0.910642027,0.56890849,0.198481842,0.546992316,0.174717369,0.91064257,0.098657326,0.700209795,0.035421166
6122,0.529113601,0.653803749,0.578624707,0.78535224,0.85303186,0.014658635,0.084646818,0.772408305,0.033153348
6135,0.306220678,0.173098126,0.222617897,0.389092959,0.030832477,0.793172691,0.070286048,0.659745834,0.043412527
6137,0.574294599,0.186328556,0.201498849,0.514644525,0.036073998,0.878514056,0.066783421,0.659167089,0.045464363
6139,0.94477878,0.448732084,0.285975041,0.300232409,0.192189106,0.323293173,0.189725628,0.668692276,0.11663067
6140,0.001038099,0.680264609,0.832053284,0.582093897,0.035868448,0.809236948,0.067483946,0.835853288,0.056695464
6147,0.818271987,0.31753032,0.110988643,0.64149906,0.103802672,0.911646586,0.06152948,0.544093178,0.039092873
6157,0.116460488,0.757442117,0.517278901,0.591478037,0.343268243,0.642570281,0.469935785,0.804745714,0.04362851
6160,0.3252971,0.221609702,0.483086157,0.546095948,0.158273381,0.927710843,0.129013427,0.664761629,0.057667387
6165,0.426703339,0.207276736,0.320167786,0.585744055,0.142857143,0.774096386,0.109165207,0.787672719,0.0412527
6190,0.571282532,0.702315325,0.385536268,0.406622957,0.272353546,0.875502008,0.074956217,0.680218959,0.042548596
6192,0.929718448,0.401323043,0.088159958,0.379741162,0.056217883,0.001736948,0.099824869,0.637584702,0.034773218
6195,0.924698337,0.073869901,0.060101794,0.342153778,0.034326824,0.876506024,0.244600117,0.509103186,0.053779698
6200,0.972891401,0.718853363,0.098518348,0.36543162,0.410071942,0.818273092,0.111500292,0.597578914,0.061339093
6201,0.061841681,0.876515987,0.706344665,0.498944227,0.327852004,3.31E-06,0.084646818,0.793677205,0.433045356
6202,0.738954235,0.467475193,0.422746019,0.308660115,0.39979445,0,0.065732633,0.636161952,0.545356371
6205,0.935742581,0.073759647,0.029428891,0.326656779,0.038951696,0.948795181,0.093987157,0.259760303,0.045032397
6215,0.858432874,0.183020948,0.282958034,0.420415009,0.04028777,0.892570281,0.115002919,0.710313728,0.037257019
6246,0.42268725,0.310915105,0.106965967,0.64670631,0.042754368,0.890562249,0.093987157,0.22537317,0.039092873
6260,0.977911512,0.273428886,0.101937622,0.379736542,0.265159301,0.935742972,0.127845884,0.664689286,0.03574514
6262,0.852408741,0.229327453,0.013338187,0.352503592,0.0336074,0.921686747,0.10566258,0.244375317,0.047408207
6280,0.543169911,0.337375965,0.519290239,0.529115784,0.741007194,0.936746988,0.28663164,0.783766187,0.041468683
6313,0.989959778,0.179713341,0.04984397,0.353034944,0.06032888,0.725903614,0.099824869,0.544382551,0.041036717
6337,0.022484012,0.380374862,0.561528335,0.52754483,0.33299075,0.000383534,0.092819615,0.869637561,0.045356371
6348,0.055917951,0.314222712,0.465989784,0.582491256,0.03340185,0.774096386,0.099824869,0.732426632,0.041792657
6351,0.853412763,0.293274531,0.129090684,0.459656516,0.048098664,0.912650602,0.144191477,0.610890062,0.038336933
6360,0.479916514,0.425578831,0.413694999,0.347763008,0.482014388,2.01E-05,0.053823701,0.864187706,0.043844492
6376,0.460840093,0.757442117,0.158255084,0.524056388,0.068345324,0.864457831,0.055224752,0.503026357,0.049136069
6381,0.170677685,0.382579934,0.677180265,0.618674022,0.314491264,0.874497992,0.489784005,0.91880682,0.062850972
6393,0.175697796,0.792723264,0.681202941,0.581650333,0.697841727,0.606425703,0.141856392,0.922086378,0.089632829
6398,0.901605827,0.313120176,0.33525282,0.176570607,0.060842754,0.952811245,0.100992411,0.678048663,0.046652268
6400,0.842368519,0.166482911,0.11400565,0.635344616,0.039568345,0.896586345,0.077641565,0.628734717,0.037796976
6415,0.977911512,0.762954796,0.234685925,0.554500552,0.464542652,0.948795181,0.070402802,0.508596783,0.040280778
6420,0.070074663,0.724366042,0.535380942,0.646687828,0.158273381,0.765060241,0.081961471,0.798403627,0.039956803
6436,0.994979889,0.187431092,0.002919457,0.362520734,0.054059609,0.898594378,0.100992411,0.2957631,0.053347732
6439,0.98594369,0.884233738,0.257816311,0.572109098,0.474820144,0.916666667,0.063397548,0.619233644,0.049892009
6448,0.786143277,0.190738699,0.099926284,0.542145461,0.022816033,0.920682731,0.091652072,0.421929634,0.046868251
6460,0.974899446,0.165380375,0.129090684,0.317803991,0.038643371,0.907630522,0.122008173,0.572789312,0.042008639
6463,0.89357365,0.140022051,0.001762938,0.335477223,0.084583762,0.894578313,0.045183888,0,0.051187905
6466,0.980923579,0.742006615,0.368439896,0.381524657,0.585817061,7.48E-05,0.063747811,0.808772818,0.037688985
6482,0.856424829,0.109812569,0.092383767,0.919627222,0.075539568,0.957831325,0.097489784,0.549084859,0.042224622
6491,0.805219698,0.297684675,0.457944433,0.364355054,0.079239466,0.908634538,0.14068885,0.782295208,0.036069114
6494,0.579314709,0.541345094,0.13311336,0.535699929,0.228160329,0.830321285,0.085814361,0.5670742,0.038768898
6498,0.069673054,0.751929438,0.889376415,0.600815972,0.874614594,1.05E-06,0.153531816,0.939665774,0.043844492
6499,0.781123166,0.093936053,0.054671181,0.393621003,0.035868448,0.856425703,0.075423234,0.523427138,0.047516199
6524,0.811243831,0.220507166,0.241725607,0.768427521,0.034018499,0.895582329,0.088149445,0.434758494,0.358531317
6525,0.680720949,0.639470783,0.415706337,0.632678615,0.277492292,2.27E-05,0.266783421,0.778099303,0.037041037
6529,0.783131211,0.18522602,0.203510187,0.612270075,0.140801644,0.417670683,0.081844717,0.658178398,0.040712743
6560,0.980923579,0.531422271,0.009516645,0.442329817,0.09290853,0.96686747,0.050554583,0.397815235,0.050647948
6579,0.029311363,0.55016538,0.535380942,0.397123306,0.218910586,0.885542169,0.076707531,0.697508983,0.061015119
6589,0.987951734,0.175303197,0.035362337,0.335759071,0.040184995,0.883534137,0.085814361,0.394463334,0.046976242
6598,0.960843135,0.08213892,0.223623566,0.364715449,0.038232271,0.795180723,0.02288383,0.752851528,0.046436285
6601,0.088548671,0.19845645,0.329218806,0.409335163,0.045734841,0.909638554,0.153531816,0.680990619,0.041144708
6605,0.84738863,0.4707828,0.069052248,0.601398149,0.150051387,0.927710843,0.66841798,0.360172659,0.040388769
6614,0.747990435,0.297684675,0.072572089,0.501503957,0.031757451,0.6937751,0.096322242,0.574043261,0.031209503
6617,0.580318732,0.178610805,0.329218806,0.623451571,0.064542652,0.919678715,0.099824869,0.694157081,0.038984881
6676,0.936746603,0.190738699,0.172334449,0.557767212,0.039568345,0.870481928,0.631056626,0.660493381,0.040928726
6687,0.583330798,0.288864388,0.298043069,0.578111066,0.281603289,0.820281124,0.218914186,0.722563843,0.03650108
6701,0.96285118,0.375964719,0.274912683,0.691376849,0.096608428,0.842369478,0.137186223,0.658660686,0.034665227
6726,0.082725343,0.517089305,0.842109974,0.522979822,0.392600206,0,0.330998249,0.941257325,0.230021598
6727,0.022584415,0.509371555,0.871274374,0.637701047,0.067523124,0.978915663,0.117338004,0.839808049,0.044060475
6731,0.982931623,0.467475193,0.111994312,0.462387203,0.046659815,0.878514056,0.065849387,0.487689599,0.036177106
6752,0.878513317,0.21168688,0.453921757,0.78657666,0.257965057,0.948795181,0.077291302,0.619305988,0.046760259
6754,0.951806936,0.216097023,0.00844058,0.320562402,0.035971223,0.86746988,0.362521891,0.316332682,0.045788337
6763,0.562246333,0.575523705,0.226640573,0.554001543,0.072764645,0.086044177,0.063514302,0.649183728,0.034341253
6772,0.681724971,0.442116869,0.487108832,0.359642192,0.382322713,0,0.139521308,0.892787383,0.032721382
6774,0.297184479,0.479603087,0.802888885,0.623627148,0.415210689,0.81124498,0.152364273,0.808097615,0.069438445
6785,0.692769215,0.592061742,0.139147374,0.588229858,0.181911614,0.024096386,0.080326912,0.626926138,0.03887689
6786,0.853412763,0.149944873,0.220606559,0.404437483,0.032682425,0.964859438,0.118505546,0.517205623,0.046544276
6798,0.772086967,0.626240353,0.156243746,0.60058957,0.165467626,0.455823293,0.123175715,0.661048012,0.039956803
6812,0.774095011,0.092502756,0.365422889,0.788789857,0.028879753,0.931726908,0.096322242,0.667896501,0.05161987
6850,0.266059791,0.493936053,0.659078224,0.563339479,0.117163412,0.974899598,0.118505546,0.845908992,0.043520518
6859,0.314252856,0.578831312,0.772718816,0.554495932,0.077595067,0.845381526,0.147694104,0.753237358,0.050215983
6867,0.988955756,0.391400221,0.016254627,0.480259115,0.037101747,0.897590361,0.043549329,0.252212496,0.044168467
6871,0.947790847,0.351708931,0.127079346,0.607099788,0.039979445,2.17E-05,0.088149445,0.660541609,0.038660907
6881,0.913654093,0.220507166,0.305082751,0.831861719,0.077697842,0.968875502,0.070052539,0.689165401,0.038012959
6887,0.57027851,0.480705623,0.726458044,0.441063813,0.682425488,0.90562249,0.328663164,0.857869734,0.031857451
6893,0.973895424,0.199558986,0.14317005,0.505583817,0.048509764,0.942771084,0.086981903,0.631339073,0.037149028
6990,0.904617894,0.499448732,0.095099073,0.554653027,0.072456321,0.952811245,0.056392294,0.437796909,0.0412527
6991,0.110436355,0.88092613,0.78780385,0.44796677,0.2672148,2.85E-06,0.231757151,0.916057778,0.056047516
6992,0.968875313,0.106394708,0.174345787,0.332658747,0.137718397,0.948795181,0.115002919,0.520822783,0.041360691
6994,0.009010035,0.723263506,0.929603173,0.462193144,0.081500514,0.010140562,0.092819615,0.845571391,0.100431965
7016,0.79216741,0.165380375,0.517278901,0.386112767,0.420349435,0.873493976,0.106830123,0.718970797,0.049676026
7021,0.306220678,0.560088203,0.456938764,0.858161337,0.685508736,0.00375502,0.067834209,0.757409149,0.081533477
7027,0.001821236,0.391400221,0.684219948,0.554486691,0.038335046,0.879518072,0.077408056,0.818249777,0.05161987
7041,0.729918035,0.114663727,0.452916088,0.376303545,0.345323741,0.912650602,0.179217747,0.781957607,0.036933045
7044,0.414655073,0.066372657,0.00880262,0.316713564,0.04655704,0.908634538,0.086981903,0.381586245,0.043088553
7057,0.966867268,0.111356119,0.091378098,0.326864699,0.037101747,0.944779116,0.084646818,0.500277316,0.056263499
7058,0.845380585,0.757442117,0.107971636,0.646794099,0.101438849,0.875502008,0.100992411,0.557235525,0.040928726
7072,0.065355759,0.625137817,0.613823121,0.631186209,0.606372045,0.000369478,0.096322242,0.789167812,0.031317495
7080,0.940762692,0.164277839,0.344303841,0.477500705,0.147995889,0.970883534,0.150029189,0.784706648,0.034449244
7092,0.93072247,0.305402426,0.269884338,0.637460784,0.04049332,0.886546185,0.083479276,0.474884854,0.039632829
7109,0.923694315,0.280044101,0.330224475,0.662226411,0.034018499,0.672690763,0.060595447,0.675034363,0.049676026
7113,0.001198742,0.521499449,0.511244887,0.55448207,0.040698869,0.90060241,0.146526562,0.784369047,0.034773218
7115,0.016259075,0.18522602,0.411683661,0.522175864,0.039260021,0.745983936,0.036660829,0.763027804,0.039416847
7119,0.481924559,0.18522602,0.03787651,0.428528524,0.035149024,0.859437751,0.091652072,0.476211146,0.0412527
7137,0.972891401,0.168687982,0.019673902,0.338032334,0.042034943,0.975903614,0.332165791,0.36856447,0.04600432
7150,0.106420266,0.459757442,0.628908155,0.521233291,0.036690647,0.730923695,0.107997665,0.815404278,0.03887689
7154,0.987951734,0.382579934,0.068851114,0.632807988,0.048612539,0.906626506,0.106830123,0.581422267,0.036393089
7160,0.748994457,0.663726571,0.011226283,0.667142573,0,0.922690763,0.095154699,0.545660614,0.443844492
7164,0.998995978,0.578831312,0.026512451,0.360418428,0.580678314,0.930722892,0.095154699,0.590778654,0.339092873
7166,0.002363408,0.353914002,0.605777769,0.73944342,0.121274409,0.917670683,0.095154699,0.768019484,0.045140389
7173,0.766062834,0.136714443,0.154232408,0.265648319,0.126413155,0.888554217,0.057326328,0.620318792,0.044492441
7177,0.585338843,0.685777288,0.676174596,0.651128084,0.948612539,0.02188755,0.235259778,0.723407847,0.042548596
7198,0.041158825,0.675854465,0.861217684,0.592822588,0.801644399,0.603413655,0.216579101,0.882804022,0.070734341
7206,0.828312208,0.769570011,0.429785702,0.415776074,0.735868448,0.758032129,0.115002919,0.676119511,0.044600432
7210,0.947790847,0.464167585,0.173340118,0.674900314,0.08622816,0.189759036,0.106830123,0.677831633,0.0325054
7212,0.992971845,0.232635061,0.093791704,0.773727181,0.039054471,0.88253012,0.060478692,0.643323929,0.039740821
7241,0.190758129,0.837927233,0.789815188,0.683591386,0.950668037,0,0.080443666,0.950565483,0.050107991
7248,1,0.25137817,0.003241271,0.322683189,0.310380267,0.812248996,0.113835377,0.299959006,0.052483801
7260,0.603411242,0.086990077,0.112999981,0.377532586,0.034840699,0.901606426,0.097489784,0.555378717,0.053023758
7266,0.716865747,0.299889746,0.426768695,0.380258653,0.501541624,0.88253012,0.093987157,0.782150522,0.04049676
7272,0.645580173,0.168687982,0.429785702,0.388446095,0.071736896,0.803212851,0.080677175,0.734404013,0.039848812
7273,7.67E-06,0.141124587,0.096104742,0.674364341,0.022302158,0.90060241,0.255107998,0.600617329,0.040820734
7277,0.96787129,0.089195149,0.038580478,0.333365677,0.036690647,0.911646586,0.076590776,0.436977019,0.043844492
7279,0.286140235,0.571113561,0.471018129,0.823738963,0.579650565,0.967871486,0.084646818,0.696785551,0.055831533
7283,0.954819002,0.228224917,0.010723448,0.370698936,0.063103803,0.000374498,0.141856392,0.133400854,0.046868251
7286,0.646584195,0.121278942,0.088662792,0.393727273,0.039568345,0.577309237,0.085814361,0.517543225,0.040064795
